RegionID,SizeRank,RegionName,RegionType,StateName,2000-01-31,2000-02-29,2000-03-31,2000-04-30,2000-05-31,2000-06-30,2000-07-31,2000-08-31,2000-09-30,2000-10-31,2000-11-30,2000-12-31,2001-01-31,2001-02-28,2001-03-31,2001-04-30,2001-05-31,2001-06-30,2001-07-31,2001-08-31,2001-09-30,2001-10-31,2001-11-30,2001-12-31,2002-01-31,2002-02-28,2002-03-31,2002-04-30,2002-05-31,2002-06-30,2002-07-31,2002-08-31,2002-09-30,2002-10-31,2002-11-30,2002-12-31,2003-01-31,2003-02-28,2003-03-31,2003-04-30,2003-05-31,2003-06-30,2003-07-31,2003-08-31,2003-09-30,2003-10-31,2003-11-30,2003-12-31,2004-01-31,2004-02-29,2004-03-31,2004-04-30,2004-05-31,2004-06-30,2004-07-31,2004-08-31,2004-09-30,2004-10-31,2004-11-30,2004-12-31,2005-01-31,2005-02-28,2005-03-31,2005-04-30,2005-05-31,2005-06-30,2005-07-31,2005-08-31,2005-09-30,2005-10-31,2005-11-30,2005-12-31,2006-01-31,2006-02-28,2006-03-31,2006-04-30,2006-05-31,2006-06-30,2006-07-31,2006-08-31,2006-09-30,2006-10-31,2006-11-30,2006-12-31,2007-01-31,2007-02-28,2007-03-31,2007-04-30,2007-05-31,2007-06-30,2007-07-31,2007-08-31,2007-09-30,2007-10-31,2007-11-30,2007-12-31,2008-01-31,2008-02-29,2008-03-31,2008-04-30,2008-05-31,2008-06-30,2008-07-31,2008-08-31,2008-09-30,2008-10-31,2008-11-30,2008-12-31,2009-01-31,2009-02-28,2009-03-31,2009-04-30,2009-05-31,2009-06-30,2009-07-31,2009-08-31,2009-09-30,2009-10-31,2009-11-30,2009-12-31,2010-01-31,2010-02-28,2010-03-31,2010-04-30,2010-05-31,2010-06-30,2010-07-31,2010-08-31,2010-09-30,2010-10-31,2010-11-30,2010-12-31,2011-01-31,2011-02-28,2011-03-31,2011-04-30,2011-05-31,2011-06-30,2011-07-31,2011-08-31,2011-09-30,2011-10-31,2011-11-30,2011-12-31,2012-01-31,2012-02-29,2012-03-31,2012-04-30,2012-05-31,2012-06-30,2012-07-31,2012-08-31,2012-09-30,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-31,2013-04-30,2013-05-31,2013-06-30,2013-07-31,2013-08-31,2013-09-30,2013-10-31,2013-11-30,2013-12-31,2014-01-31,2014-02-28,2014-03-31,2014-04-30,2014-05-31,2014-06-30,2014-07-31,2014-08-31,2014-09-30,2014-10-31,2014-11-30,2014-12-31,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31
9,0,California,state,,201553.0,202407.0,203471.0,205707.0,208093.0,210570.0,213153.0,215898.0,218669.0,221294.0,223928.0,226511.0,228592.0,230745.0,233204.0,236293.0,239152.0,241649.0,244020.0,246387.0,248745.0,250982.0,253112.0,255127.0,256689.0,258385.0,260376.0,263105.0,266158.0,269498.0,273417.0,277601.0,281779.0,285715.0,289628.0,293513.0,296811.0,299909.0,303286.0,307286.0,311667.0,315442.0,319635.0,324115.0,329232.0,334052.0,338670.0,343151.0,347904.0,353347.0,359511.0,366531.0,374630.0,383566.0,392425.0,400729.0,408649.0,416378.0,422952.0,429619.0,435377.0,442116.0,449066.0,457094.0,464457.0,471135.0,477575.0,484250.0,490922.0,497426.0,502230.0,506697.0,510304.0,513685.0,517029.0,519965.0,522985.0,524712.0,525049.0,524824.0,523281.0,521920.0,520505.0,519365.0,518501.0,517316.0,515552.0,513311.0,509586.0,505639.0,500384.0,495215.0,489174.0,482945.0,476755.0,469978.0,463474.0,455335.0,445527.0,434111.0,422433.0,411539.0,400247.0,389586.0,379895.0,371796.0,363535.0,355730.0,348523.0,343911.0,339739.0,335643.0,331665.0,328459.0,326279.0,324346.0,322875.0,322404.0,324205.0,326838.0,329044.0,329472.0,330736.0,332282.0,333949.0,333390.0,331839.0,329530.0,327520.0,325313.0,323549.0,322463.0,321554.0,320517.0,318689.0,316949.0,314108.0,312338.0,310728.0,308775.0,306412.0,303986.0,303393.0,302860.0,302693.0,302462.0,302617.0,303356.0,304655.0,306480.0,308543.0,310896.0,313558.0,317135.0,321083.0,326556.0,332104.0,338492.0,344973.0,351964.0,359020.0,366432.0,373508.0,380041.0,385862.0,391353.0,396941.0,402207.0,407582.0,412187.0,414653.0,415596.0,415975.0,416558.0,416999.0,416821.0,417518.0,419175.0,421893.0,424336.0,426952.0,429717.0,432700.0,434822.0,437095.0,438749.0,439330.0,440570.0,442728.0,446515.0,449546.0,453668.0,457529.0,460903.0,462707.0,465035.0,467301.0,469699.0,470343.0,471969.0,473831.0,477473.0,480366.0,482974.0,485924.0,488972.0,491979.0,494495.0,497451.0,500769.0,502233.0,503887.0,506146.0,510265.0,514446.0,518671.0,523342.0,528443.0,532776.0,536158.0,538857.0,541551.0,543220.0,544561.0,545457.0,547219.0,548328.0,548272.0,547764.0,546982.0,546926.0,547742.0,548891.0,549870.0,549928.0,550449.0,551566.0,553576.0,555077.0,557194.0,559843.0,563889.0,568546.0,572068.0,572142.0,571229.0,573731.0,580652.0,589589.0,598266.0,606325.0,613628.0,620256.0,627734.0,635997.0,646672.0,661407.0,679023.0,698109.0,712259.0,722456.0,727590.0,733082.0,739882.0,750166.0,762417.0,777520.0,792039.0,802957.0,805268.0,802064.0,792787.0
54,1,Texas,state,,114514.0,114633.0,114670.0,114874.0,114920.0,114985.0,114978.0,115188.0,115436.0,115704.0,116040.0,116419.0,116646.0,116596.0,116384.0,116300.0,116393.0,116531.0,116655.0,116745.0,116851.0,116975.0,117048.0,117116.0,117185.0,117382.0,117749.0,118215.0,118675.0,119171.0,119649.0,120166.0,120580.0,120939.0,121244.0,121513.0,121763.0,121955.0,122201.0,122423.0,122644.0,122849.0,123039.0,123275.0,123463.0,123680.0,123806.0,123929.0,124458.0,,,128635.0,129583.0,130049.0,130612.0,131107.0,131741.0,132284.0,132774.0,133198.0,133775.0,134278.0,134779.0,135166.0,135557.0,135965.0,136279.0,136578.0,136872.0,137083.0,137383.0,137577.0,137798.0,138093.0,138486.0,139012.0,139639.0,140264.0,140859.0,141357.0,141922.0,142683.0,143336.0,144005.0,144231.0,144341.0,144339.0,144716.0,145197.0,145754.0,146175.0,146667.0,147126.0,147541.0,147856.0,148166.0,147764.0,147249.0,146606.0,146480.0,146312.0,146106.0,145938.0,145460.0,144843.0,144157.0,143552.0,143001.0,142491.0,142347.0,142361.0,142448.0,142478.0,142432.0,142452.0,142246.0,142040.0,141775.0,141905.0,142051.0,142057.0,142037.0,142138.0,142451.0,142696.0,142670.0,142281.0,141656.0,141005.0,140382.0,139747.0,139235.0,138782.0,138317.0,137908.0,137527.0,137238.0,136862.0,136718.0,136592.0,136542.0,136355.0,136072.0,135780.0,135697.0,135947.0,136402.0,136810.0,137244.0,137657.0,138157.0,138513.0,138721.0,138883.0,139246.0,139756.0,140441.0,141173.0,142083.0,143027.0,143966.0,144900.0,145855.0,146749.0,147675.0,148670.0,149726.0,150685.0,151619.0,152626.0,153555.0,154398.0,155248.0,156232.0,157122.0,157959.0,158741.0,159624.0,160629.0,161731.0,162884.0,164051.0,165244.0,166417.0,167511.0,168610.0,169611.0,170436.0,171164.0,172056.0,173007.0,174075.0,175146.0,176185.0,177100.0,178010.0,179069.0,180099.0,181098.0,181875.0,182706.0,183577.0,184783.0,186149.0,187363.0,188533.0,189434.0,190403.0,191199.0,192062.0,192746.0,193457.0,194233.0,195225.0,196269.0,197292.0,198286.0,199288.0,200330.0,201414.0,202424.0,203422.0,204276.0,205248.0,206101.0,207040.0,207878.0,208867.0,210019.0,211099.0,211831.0,212275.0,212699.0,213183.0,213695.0,214327.0,215099.0,215551.0,215942.0,216161.0,216760.0,217301.0,218076.0,218754.0,219333.0,219911.0,220731.0,222133.0,224060.0,226322.0,228599.0,230788.0,233074.0,235868.0,238845.0,242517.0,246874.0,252328.0,258008.0,263711.0,268605.0,272916.0,276591.0,280894.0,285598.0,291081.0,296533.0,302617.0,308113.0,312844.0,315337.0,316247.0
14,2,Florida,state,,119943.0,120313.0,120697.0,121429.0,122119.0,122792.0,123457.0,124137.0,124840.0,125565.0,126327.0,127117.0,127906.0,128739.0,129613.0,130554.0,131517.0,132513.0,133585.0,134717.0,135859.0,136995.0,138072.0,139150.0,140183.0,141168.0,142160.0,143222.0,144350.0,145513.0,146674.0,147944.0,149142.0,150358.0,151486.0,152780.0,154097.0,155495.0,156926.0,158459.0,160017.0,161541.0,163056.0,164648.0,166300.0,167973.0,169596.0,171155.0,172725.0,174324.0,176127.0,178130.0,180466.0,183109.0,186029.0,189249.0,192389.0,195329.0,198055.0,200943.0,204021.0,207355.0,211151.0,215599.0,220448.0,225718.0,231339.0,237098.0,242569.0,247467.0,252053.0,256418.0,260487.0,264259.0,268304.0,272807.0,276866.0,280056.0,281965.0,283165.0,283355.0,282981.0,282254.0,281135.0,279901.0,278724.0,277439.0,275995.0,274001.0,271456.0,268333.0,264922.0,261510.0,257934.0,254221.0,250431.0,246311.0,242386.0,238113.0,234134.0,229626.0,225453.0,221088.0,216553.0,211998.0,207366.0,202806.0,198454.0,194350.0,190849.0,187488.0,184057.0,180797.0,177716.0,175307.0,172997.0,170870.0,169131.0,168190.0,167446.0,166836.0,166254.0,165922.0,165584.0,165052.0,164229.0,163084.0,161680.0,160166.0,158629.0,157051.0,155564.0,154018.0,152591.0,151097.0,149687.0,148262.0,147050.0,145942.0,145137.0,144530.0,144218.0,144042.0,143947.0,143960.0,144031.0,144326.0,144719.0,145190.0,145679.0,146346.0,147148.0,148119.0,149239.0,150421.0,151788.0,153356.0,155095.0,156795.0,158383.0,160195.0,161973.0,164017.0,166127.0,168455.0,170677.0,172787.0,174774.0,176578.0,178131.0,179456.0,180444.0,181393.0,182161.0,183012.0,183603.0,184416.0,185574.0,186833.0,188161.0,189275.0,190456.0,191377.0,192280.0,193235.0,194318.0,195348.0,196561.0,197905.0,199366.0,200688.0,202273.0,203804.0,205412.0,206587.0,207904.0,209125.0,210529.0,211922.0,213315.0,214593.0,215841.0,217297.0,218852.0,220315.0,221603.0,222784.0,224299.0,225760.0,227265.0,228505.0,229892.0,231240.0,232649.0,234033.0,235567.0,236728.0,237954.0,239299.0,240950.0,242590.0,244019.0,245346.0,246568.0,247780.0,248979.0,250294.0,251718.0,253073.0,254010.0,254621.0,255134.0,255579.0,256102.0,256664.0,257065.0,257412.0,257907.0,258683.0,259471.0,260616.0,262026.0,263688.0,265219.0,266480.0,267465.0,268335.0,270023.0,272277.0,275017.0,277849.0,280810.0,284254.0,287660.0,291646.0,295912.0,301659.0,308970.0,317452.0,326020.0,334323.0,342053.0,349739.0,356885.0,364805.0,373079.0,383122.0,394118.0,405094.0,414295.0,420497.0,423929.0
43,3,New York,state,,139891.0,140582.0,141157.0,142381.0,143476.0,144599.0,145483.0,146220.0,146848.0,147579.0,148555.0,149619.0,150637.0,151470.0,152283.0,153160.0,154113.0,155129.0,156184.0,157264.0,158288.0,159380.0,160538.0,161794.0,163029.0,164192.0,165201.0,166261.0,167353.0,168602.0,169904.0,171342.0,172770.0,174154.0,175517.0,176992.0,178440.0,179870.0,181436.0,182910.0,184379.0,185776.0,187258.0,189064.0,191047.0,193040.0,194611.0,196036.0,197516.0,198962.0,200116.0,201356.0,202858.0,204727.0,206735.0,208717.0,210758.0,212665.0,214630.0,216478.0,218299.0,220103.0,221680.0,223422.0,225274.0,227217.0,229282.0,231437.0,233698.0,235920.0,237815.0,239749.0,241365.0,242865.0,244123.0,245225.0,246288.0,247389.0,248429.0,249368.0,249888.0,250304.0,250504.0,250742.0,250905.0,251030.0,251234.0,251192.0,251353.0,251357.0,251478.0,251617.0,251603.0,251814.0,251943.0,251954.0,251942.0,251687.0,251542.0,251129.0,250561.0,249758.0,248741.0,247668.0,246452.0,244941.0,243337.0,241903.0,240616.0,239595.0,238670.0,237958.0,237224.0,236413.0,235587.0,234706.0,234030.0,233527.0,233235.0,233043.0,232846.0,232885.0,233004.0,233521.0,233956.0,234480.0,234632.0,234258.0,233478.0,232328.0,231360.0,230425.0,229892.0,229416.0,229083.0,228541.0,228029.0,227255.0,226595.0,225926.0,225327.0,224715.0,224045.0,223527.0,223069.0,222602.0,222327.0,222248.0,222466.0,222698.0,222894.0,222984.0,222995.0,222849.0,222834.0,222949.0,223168.0,223604.0,224037.0,224804.0,225584.0,226479.0,227241.0,227782.0,228216.0,228715.0,229258.0,229766.0,230264.0,230771.0,231407.0,232045.0,232658.0,233181.0,233490.0,233717.0,233899.0,234101.0,234342.0,234686.0,234962.0,235134.0,235215.0,235577.0,236112.0,236783.0,237413.0,237968.0,238474.0,238827.0,239109.0,239264.0,239448.0,239942.0,240653.0,241486.0,242292.0,243007.0,243683.0,244390.0,245060.0,245852.0,246688.0,247691.0,248616.0,249242.0,249825.0,250709.0,251948.0,253424.0,254598.0,255644.0,256550.0,257438.0,258464.0,259375.0,260586.0,261747.0,263029.0,264145.0,265201.0,266290.0,267506.0,268848.0,270204.0,271361.0,272344.0,273207.0,274155.0,275138.0,276260.0,277214.0,278073.0,278648.0,279011.0,279287.0,279530.0,279832.0,280313.0,280983.0,281834.0,282789.0,283790.0,284749.0,285315.0,285911.0,287130.0,289098.0,291837.0,295134.0,298732.0,302331.0,305731.0,309285.0,312782.0,316320.0,320886.0,326296.0,332268.0,337022.0,340867.0,343787.0,346636.0,349509.0,352754.0,356451.0,361006.0,365681.0,370538.0,374511.0,377539.0,379307.0
47,4,Pennsylvania,state,,106781.0,107140.0,107434.0,108001.0,108487.0,108926.0,109368.0,109757.0,110167.0,110557.0,111039.0,111546.0,112052.0,112539.0,113066.0,113638.0,114118.0,114585.0,115074.0,115613.0,116140.0,116608.0,117122.0,117605.0,118110.0,118649.0,119239.0,119893.0,120559.0,121260.0,122031.0,122902.0,123777.0,124622.0,125305.0,126002.0,126683.0,127420.0,128127.0,128902.0,129852.0,130962.0,132122.0,133168.0,134206.0,135175.0,136039.0,136807.0,137499.0,138435.0,139343.0,140385.0,141600.0,142997.0,144614.0,146051.0,147512.0,148709.0,150033.0,151311.0,152661.0,153643.0,154676.0,155868.0,157353.0,159045.0,160797.0,162606.0,164221.0,165669.0,166998.0,168259.0,169349.0,170285.0,171196.0,172211.0,173386.0,174660.0,175751.0,176560.0,177065.0,177493.0,177837.0,178132.0,178456.0,178875.0,179415.0,179858.0,180299.0,180592.0,180969.0,181182.0,181246.0,181293.0,181387.0,181436.0,181307.0,181249.0,181131.0,181051.0,180751.0,180347.0,179627.0,178732.0,177846.0,177136.0,176433.0,175633.0,174831.0,174412.0,174240.0,174106.0,173784.0,173382.0,172977.0,172477.0,172039.0,171776.0,171789.0,171919.0,172231.0,172620.0,173178.0,173654.0,173913.0,173856.0,173460.0,172848.0,171986.0,171028.0,169998.0,169078.0,168306.0,167692.0,167234.0,166670.0,166026.0,165181.0,164414.0,163814.0,163416.0,163046.0,162641.0,162246.0,161917.0,161681.0,161585.0,161619.0,161711.0,161678.0,161515.0,161320.0,161134.0,161019.0,160942.0,160984.0,161143.0,161412.0,161770.0,162239.0,162713.0,163204.0,163640.0,163931.0,164173.0,164296.0,164511.0,164677.0,164920.0,165194.0,165490.0,165714.0,165901.0,166162.0,166409.0,166538.0,166545.0,166534.0,166585.0,166758.0,166913.0,167078.0,167377.0,167881.0,168477.0,168822.0,168961.0,169082.0,169294.0,169575.0,169831.0,170108.0,170521.0,171105.0,171514.0,171866.0,172058.0,172515.0,172921.0,173410.0,173753.0,174160.0,174632.0,175381.0,175890.0,176355.0,176827.0,177627.0,178475.0,179168.0,179780.0,180411.0,181143.0,181969.0,182730.0,183550.0,184471.0,185420.0,186713.0,187833.0,188929.0,189522.0,190088.0,190618.0,191257.0,191895.0,192668.0,193468.0,194326.0,195087.0,195645.0,196080.0,196625.0,197241.0,197899.0,198496.0,199051.0,199688.0,200335.0,201060.0,201768.0,202434.0,203227.0,204015.0,204529.0,205190.0,206327.0,,210463.0,,215761.0,218552.0,221378.0,223873.0,226428.0,229160.0,232784.0,236709.0,240226.0,243054.0,245245.0,247258.0,249151.0,251426.0,254019.0,256850.0,259528.0,262182.0,264617.0,266782.0,268296.0,269306.0
21,5,Illinois,state,,147806.0,148125.0,148559.0,149414.0,150293.0,151149.0,152095.0,153200.0,154341.0,155472.0,156495.0,157467.0,158371.0,159183.0,160127.0,161041.0,162150.0,163179.0,164253.0,165343.0,166505.0,167694.0,168716.0,169566.0,170349.0,171230.0,172346.0,173277.0,174292.0,175190.0,176389.0,177657.0,178914.0,180089.0,180953.0,181942.0,182890.0,184032.0,185069.0,186247.0,187279.0,188235.0,189160.0,190388.0,191792.0,193131.0,194216.0,195175.0,196305.0,197445.0,198634.0,199946.0,201403.0,203010.0,204493.0,205960.0,207213.0,208504.0,209799.0,211267.0,212594.0,213962.0,215298.0,216825.0,218420.0,219992.0,221492.0,222972.0,224634.0,226228.0,227616.0,228946.0,230297.0,231610.0,232909.0,234003.0,235184.0,235914.0,236537.0,237023.0,237413.0,237613.0,237742.0,238000.0,238543.0,238985.0,239271.0,239265.0,239117.0,238816.0,238340.0,237824.0,237035.0,236242.0,235421.0,234395.0,233317.0,,,228098.0,,225299.0,224296.0,221464.0,219577.0,216518.0,214040.0,210868.0,207540.0,205153.0,202647.0,201366.0,199441.0,198090.0,196749.0,195477.0,193517.0,191756.0,190118.0,189581.0,188679.0,188295.0,187056.0,187512.0,187022.0,187710.0,185800.0,184712.0,182596.0,181214.0,178947.0,176962.0,175207.0,173850.0,172903.0,171529.0,170746.0,169481.0,169033.0,167910.0,166959.0,165027.0,163837.0,162057.0,161193.0,159573.0,159398.0,159110.0,159444.0,159385.0,158825.0,158228.0,157467.0,157720.0,158037.0,158307.0,158820.0,159595.0,160339.0,161314.0,162157.0,163586.0,164726.0,166174.0,167335.0,168865.0,169567.0,170512.0,171073.0,172120.0,172686.0,173042.0,173614.0,174466.0,175170.0,175403.0,175680.0,175883.0,176266.0,176670.0,177042.0,177501.0,178190.0,179076.0,179819.0,179933.0,180075.0,180002.0,180079.0,180089.0,180252.0,180819.0,181612.0,183042.0,184191.0,185082.0,185527.0,185882.0,186346.0,186682.0,187062.0,187545.0,188387.0,189525.0,190870.0,192091.0,193339.0,194287.0,195028.0,195284.0,195534.0,195823.0,196417.0,197088.0,197903.0,198900.0,200032.0,201078.0,201758.0,202157.0,202498.0,202768.0,203074.0,203270.0,203752.0,204173.0,204757.0,205241.0,205665.0,206301.0,206767.0,207233.0,207342.0,207362.0,207381.0,207418.0,207433.0,207381.0,207382.0,207597.0,208010.0,208457.0,208878.0,209050.0,208979.0,208996.0,209750.0,211077.0,213305.0,215546.0,217847.0,219769.0,221313.0,223499.0,225540.0,228208.0,230642.0,233925.0,237504.0,241027.0,243668.0,246003.0,248348.0,250956.0,253408.0,255875.0,258638.0,261560.0,264821.0,267563.0,269478.0,270237.0
44,6,Ohio,state,,111286.0,111457.0,111633.0,112088.0,112637.0,113230.0,113734.0,114202.0,114669.0,115128.0,115592.0,116048.0,116488.0,116865.0,117256.0,117647.0,118024.0,118345.0,118700.0,119085.0,119468.0,119834.0,120163.0,120476.0,120746.0,121007.0,121289.0,121574.0,121872.0,122166.0,122495.0,122818.0,123142.0,123480.0,123848.0,124221.0,124560.0,124912.0,125244.0,125603.0,125949.0,126349.0,126782.0,127290.0,127786.0,128270.0,128643.0,129000.0,129303.0,129682.0,130074.0,130449.0,130808.0,131154.0,131539.0,131857.0,132169.0,132467.0,132793.0,133101.0,133465.0,133859.0,134264.0,134637.0,134949.0,135278.0,135569.0,135900.0,136197.0,136505.0,136800.0,137057.0,137251.0,137400.0,137544.0,137709.0,137876.0,138015.0,138132.0,138179.0,138152.0,138080.0,137934.0,137739.0,137551.0,137456.0,137275.0,137094.0,136893.0,136734.0,136482.0,136195.0,136017.0,135753.0,135269.0,134700.0,134145.0,133639.0,133249.0,132908.0,132661.0,132342.0,132042.0,131643.0,131173.0,130521.0,129902.0,129099.0,128192.0,127232.0,126460.0,126026.0,125765.0,125505.0,125120.0,124697.0,124333.0,124091.0,123775.0,123491.0,123188.0,123138.0,123078.0,123148.0,123157.0,123116.0,122802.0,122384.0,121832.0,121217.0,120463.0,119633.0,118878.0,118163.0,117654.0,117111.0,116631.0,116169.0,115909.0,115701.0,115438.0,115071.0,114680.0,114334.0,113888.0,113462.0,113221.0,113198.0,113202.0,113171.0,113179.0,113247.0,113308.0,113317.0,113270.0,113248.0,113274.0,113405.0,113548.0,113848.0,114297.0,114897.0,115457.0,115909.0,116186.0,116509.0,116812.0,117068.0,117028.0,116928.0,116850.0,116969.0,117221.0,117583.0,117953.0,118101.0,118226.0,118246.0,118485.0,118810.0,119329.0,119891.0,120445.0,120971.0,121552.0,122097.0,122595.0,122976.0,123298.0,123577.0,123902.0,124214.0,124636.0,125066.0,125664.0,126266.0,126810.0,127266.0,127697.0,128148.0,128627.0,129120.0,129713.0,130389.0,131120.0,131847.0,132599.0,133423.0,134209.0,134901.0,135460.0,136108.0,136815.0,137625.0,138348.0,139054.0,139590.0,140323.0,141178.0,142269.0,143275.0,144088.0,144825.0,145348.0,145865.0,146374.0,147053.0,147799.0,148687.0,149562.0,150459.0,151090.0,151788.0,152399.0,153067.0,153578.0,154187.0,154770.0,155221.0,155723.0,156445.0,157300.0,158210.0,159079.0,160011.0,160927.0,161934.0,163302.0,164843.0,166634.0,168742.0,170741.0,173077.0,175215.0,177753.0,180151.0,182733.0,185410.0,188056.0,190417.0,192513.0,194265.0,196002.0,198137.0,200500.0,203139.0,205440.0,208020.0,210286.0,212537.0,214013.0,215306.0
16,7,Georgia,state,,131662.0,132098.0,132533.0,133407.0,134240.0,135059.0,135846.0,136698.0,137562.0,138485.0,139396.0,140410.0,141413.0,142266.0,143014.0,143681.0,144428.0,145113.0,145784.0,146472.0,147157.0,147841.0,148439.0,149015.0,149527.0,150090.0,150609.0,151148.0,151645.0,152125.0,152549.0,152961.0,153401.0,153881.0,154289.0,154626.0,154949.0,155295.0,155697.0,156054.0,156369.0,156638.0,156900.0,157263.0,157643.0,158029.0,158356.0,158730.0,159058.0,159431.0,159803.0,160301.0,160786.0,161231.0,161643.0,162157.0,162719.0,163329.0,163819.0,164255.0,164591.0,164950.0,165336.0,165902.0,166573.0,167310.0,167954.0,168580.0,169215.0,169841.0,170437.0,170982.0,171548.0,172133.0,172684.0,173237.0,173747.0,174327.0,174921.0,175537.0,176052.0,176502.0,176795.0,177191.0,177533.0,177941.0,178310.0,178715.0,179024.0,179200.0,179244.0,179243.0,179050.0,178767.0,178244.0,177777.0,176985.0,176182.0,175192.0,174466.0,173724.0,172917.0,171905.0,170740.0,169529.0,168145.0,166326.0,164161.0,162115.0,160403.0,158894.0,157168.0,155414.0,153809.0,152566.0,151520.0,150465.0,149377.0,148400.0,147633.0,146850.0,146220.0,145751.0,145610.0,145428.0,145078.0,144172.0,142982.0,141400.0,140047.0,138557.0,137224.0,135841.0,134803.0,133684.0,132347.0,130699.0,129214.0,128073.0,127369.0,126910.0,126529.0,126138.0,125352.0,124795.0,124287.0,124514.0,124742.0,125126.0,125526.0,126054.0,126400.0,126514.0,126683.0,127251.0,128018.0,129053.0,130154.0,131338.0,132371.0,133488.0,134690.0,135935.0,137277.0,138655.0,140069.0,141319.0,142637.0,143804.0,144927.0,145881.0,146837.0,147732.0,148536.0,149318.0,149973.0,150655.0,151284.0,152001.0,152724.0,153440.0,154096.0,154701.0,155440.0,156356.0,157279.0,158004.0,158631.0,159259.0,159881.0,160570.0,161344.0,162243.0,163103.0,164033.0,165038.0,165994.0,166725.0,167301.0,167788.0,168241.0,168873.0,169677.0,170725.0,171571.0,172472.0,173284.0,174234.0,175164.0,176156.0,177244.0,178277.0,179620.0,180914.0,182373.0,183836.0,185323.0,186786.0,187984.0,189244.0,190479.0,191705.0,192934.0,194135.0,195412.0,196670.0,197893.0,199096.0,200121.0,201156.0,202269.0,203392.0,204337.0,204947.0,205587.0,206347.0,207232.0,208034.0,208528.0,209122.0,209793.0,210963.0,211989.0,213023.0,213751.0,214624.0,215763.0,217276.0,219175.0,221368.0,223920.0,226611.0,229601.0,232841.0,236265.0,240008.0,244312.0,249493.0,255070.0,260700.0,266054.0,271530.0,277047.0,283415.0,289641.0,295828.0,301388.0,307171.0,312500.0,317481.0,320710.0,322949.0
