RegionID,SizeRank,RegionName,RegionType,StateName,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31
102001,0,United States,country,,0.6090588304658352,0.5800956652817293,0.5529155356022212,0.536362286507103,0.53437783830203,0.5471655923296452,0.5692212255062873,0.5918323742285306,0.6101935190770299,0.6267787114153527,0.6428731443622716,0.6455248068227668,0.633787830243207,0.606577547511055,0.5796975941404425,0.5598324575932226,0.553138117184465,0.5609459143163013,0.574917237597672,0.5893924111688198,0.599616026756585,0.6111733836113696,0.6242900026510471,0.6247559767646799,0.603529435295204,0.5658704086564884,0.5435149167192262,0.5333763130796064,0.5252922528423598,0.5056292568201421,0.4842256034201575,0.46818534037606546,0.4571920779526466,0.45604089646533813,0.4626182536096753,0.46442176788429174,0.4429973793075357,0.39608665016668443,0.34126031934218576,0.297976935150662,0.27735219556797935,0.28050735718102354,0.3010915876075027,0.32777843491703473,0.3493201136625211,0.3642878407321806,0.37595453822693137,0.37203698287786735,0.3459871107224859,0.30262945531515784,0.2677130384130171,0.2595985582376575,0.2858519562609894
394913,1,"New York, NY",msa,NY,0.7015776157488247,0.6909592993351037,0.6745641641612395,0.6499751823496535,0.6351850497035351,0.6249236843262422,0.6364457857203337,0.6583317961322922,0.6790065154549252,0.6920728924870271,0.7013628859824537,0.7126324443108355,0.7189942708514444,0.714177514617108,0.6943016750725749,0.675307521721316,0.6601971375278975,0.658834996763654,0.668816294044294,0.6836159584034297,0.6928884898308697,0.6946323854173286,0.6992119290586243,0.7099144143473154,0.7076873656526796,0.6822568333108189,0.6561920827748556,0.6451176326183243,0.6295008696612642,0.5898247684505052,0.5389526754272495,0.499456816838286,0.47996782863478277,0.4702705722487846,0.4741251612484208,0.4864780567788281,0.4957095272569671,0.4895993513932096,0.4540179993880545,0.40902923984136813,0.36676740159558935,0.3462011713257182,0.34431285192998035,0.3603821907296312,0.3774032588335019,0.3923848438133923,0.4015268547630768,0.41202883756632147,0.41014078430469963,0.3799433109099506,0.33547468778632705,0.29274695025853825,0.2775201155913296
753899,2,"Los Angeles, CA",msa,CA,0.4689951194149509,0.43917379469818113,0.41719070084254567,0.41621044310134797,0.4271970457400398,0.4488271730384839,0.4806686268880605,0.5090907642018953,0.5386084602851026,0.559349563161729,0.5824758411779767,0.5881342330360443,0.5838320486247028,0.5592552142014343,0.5378727416841035,0.5190115983751552,0.516381161070248,0.5162484507738626,0.5209570975980276,0.5222168818511729,0.5217845395618881,0.5246143266891469,0.5293654788578569,0.5184477071590401,0.48139644005450904,0.43707351575291237,0.4404710282160405,0.4685584145006631,0.48242564609970967,0.45764136128393296,0.41753278162002755,0.39052769638034673,0.366893820655433,0.3596632819778334,0.3603734018837443,0.35668014595686354,0.3308783927704002,0.28731419620557724,0.25000499494316114,0.22243426460485247,0.21061599532887254,0.21077696651710243,0.22357228015509678,0.23616825039463332,0.241981255056102,0.24499031795550394,0.25010340751708804,0.23555379850862543,0.20697448882053404,0.1705633380325863,0.159865838928436,0.1762032755164462,0.23038428683444412
394463,3,"Chicago, IL",msa,IL,0.7497510174123424,0.722684087182849,0.6933928043504466,0.6759665596375982,0.6729530576429789,0.6819947975302941,0.7011139969677287,0.7191519407314053,0.7352060970093345,0.7497040868883031,0.766890348707859,0.7704605475619504,0.7555863583457708,0.7309646844150935,0.706483523280351,0.6930682753784536,0.688283190386518,0.6969077421151103,0.7071072304830396,0.7201277548515996,0.7318342195631224,0.7466641067255392,0.7580232712565088,0.764104708230361,0.7526358209053056,0.729276641463653,0.711595338452702,0.7021525265839353,0.6873447133772442,0.6606826374899163,0.6318459082397231,0.6134797203101523,0.6028389860482565,0.6005201860164106,0.60749500388507,0.6090040484768782,0.5860426794875452,0.5325061278475774,0.4613973467204476,0.4065599279038848,0.3788167697735452,0.38515603573098617,0.4164349174849194,0.45623934319987525,0.4902511913683374,0.5121085160127142,0.5305438513394306,0.5227077776521027,0.4806009278415509,0.40735271668404566,0.34597305646394855,0.312714275951495,0.3254276138780411
394514,4,"Dallas, TX",msa,TX,0.5636826980144178,0.5288717019521773,0.5094061440508296,0.4987970860852096,0.5063135976104521,0.5300444173512725,0.5540319190938723,0.5810859711725581,0.5976415485811827,0.6171595668339704,0.6325160601774753,0.6301876128507047,0.6150372460777365,0.5860327505934683,0.5678004293269878,0.5605684201781909,0.564235653699288,0.576314362719311,0.5943016680092555,0.6060250700266513,0.6121789121495735,0.6167211601209427,0.6290784639045673,0.6276501397859322,0.605627140935802,0.5710531431287892,0.5541790421608753,0.5419305458463867,0.5343005133779404,0.5177600117478613,0.5021690285719901,0.48686910444910225,0.47499407420046946,0.46899110211722367,0.46998583143223915,0.4470933763030791,0.4020331536892349,0.3247438263333973,0.25822655170072545,0.21214200263758265,0.19900145358997853,0.20990717016470764,0.23564627175927813,0.2666848669822593,0.28638681818176787,0.2964624560126037,0.2962093522021834,0.2773093221081235,0.2393863644243618,0.19424884746505697,0.1709916393725592,0.1779580011798284,0.22025294262104408
394692,5,"Houston, TX",msa,TX,0.7055372190952726,0.6867415173744682,0.6716581946422471,0.6575888490949332,0.6587577584050792,0.6604971173575843,0.6726015932955938,0.6840316386905835,0.6908215634078251,0.6947812137544503,0.6945756334809281,0.6895332582003743,0.6824422367480668,0.6712219594242791,0.661973440232186,0.6506196920597079,0.6474507922392716,0.6587774287778018,0.6724661908476941,0.6836693504774368,0.6801089613528498,0.6820664611476105,0.6865717672390934,0.6892062727880609,0.6787893990138157,0.6550367482650863,0.6445145399131618,0.6343916617723432,0.6317909119987456,0.6212884512260841,0.6150135963316732,0.6085275520778549,0.601190557824083,0.5968963940038251,0.5982813774207948,0.5904835173636183,0.5616331305701838,0.5053897027568199,0.441980418259084,,,0.36369769290091464,0.39251336119517083,0.4236335809979986,0.4471155069165785,0.45834361374820914,0.45804843546052343,0.4452226833728803,0.4107713794891214,0.3660684701268351,0.3277063616715535,0.3181989178517733,0.3431242199616709
395209,6,"Washington, DC",msa,VA,0.5043935305898172,0.45495803522999956,0.41818591278012773,0.4043595231584889,0.413675332431328,0.43857948429005905,0.46362206370587095,0.48280550265653793,0.4952365147992907,0.509066296316953,0.5239834430571646,0.5205131070381558,0.4872016217196367,0.440940103428868,0.40135641077082207,0.39126201034322977,0.39766527661811635,0.4150099917174863,0.4379677082059046,0.44736706748974114,0.4565551726016956,0.45899047827774203,0.4783645221369335,0.4678394390489764,0.43402706939560226,0.37562723173941376,0.3559071189843355,0.3573524707474058,0.35899581835710764,0.3386806199006145,0.3139976036820705,0.2950945284374122,0.2848551723134314,0.28489327072723075,0.297953041994238,0.2977624357430257,0.27074060108678616,0.22984753627590257,0.18945110503365822,0.17090465657110335,0.17259793821006778,0.198776842836226,0.23224703259640042,0.26244085933579636,0.2839874082233924,0.2978750078536978,0.30926396805793094,0.2907676030505141,0.24840530008498204,0.19216542413254037,0.16117503445611384,0.16722374318057512,0.20631911831736702
394856,7,"Miami, FL",msa,FL,0.8152334717560974,0.8060031353751462,0.8043170456156621,0.7972859204558667,0.7972695459227553,0.7933580872943157,0.7942609748414986,0.7992547711044334,0.8019877504755101,0.8082646963350331,0.8115923093314216,0.8168729932602492,0.817634976200362,0.8137356000747286,0.8089874156115555,0.8015822867540896,0.8000244755094892,0.7943529198840172,0.8011952954383914,0.797749301411276,0.8000330860965924,0.796503971373196,0.8036239297519034,0.80693522402554,0.8016884951632504,0.7862470260982626,0.7781928386523674,0.776766192850344,0.7714939899721517,0.7610128258211022,0.7463523592437552,0.7394162578475069,0.7294080089905594,0.7246187956686709,0.7236382747528053,0.7265717340456744,0.7167461548345022,0.6918432119892794,0.6523703305222405,0.6106195350562746,0.571486736787295,0.5476066072751785,0.5399525915775681,0.544932932205905,0.5513969905551007,0.5461765287175581,0.5469748167012243,0.5321498905022302,0.5089726824508679,0.46464031883764756,0.43139440577165233,0.41920024614854023,0.4376092765932312
394974,8,"Philadelphia, PA",msa,PA,0.6224276831381923,0.6018183286503055,0.578225657409389,0.5566509964713456,0.5486129205941858,0.5527283423097661,0.5748154387359544,0.5889771537067358,0.6099203423749178,0.6173268035987894,0.6355545682529673,0.6480905656132044,0.6429260780147251,0.6177896781266973,0.5748713213580862,0.5493726176772279,0.5299355229030592,0.5423872830705083,0.5596348026047405,0.5809560103014927,0.5839308013336657,0.5906808716460028,0.6054591360243023,0.6135529748403082,0.5941091048219854,0.5508759690955586,0.5192889273032197,0.5121113742692683,0.4981960360956829,0.47052374038286143,0.4337179632590737,0.4126538788902736,0.3974440853222437,0.3925583142419522,0.3948811328130169,0.4060346455548509,0.3964754163269352,0.36923606572363665,0.32051339508276994,0.28170310345542493,0.25707879950450224,0.2570532812141657,0.2732678802552302,0.297029464696996,0.32058828291400304,0.3315685481617284,0.34560194684757445,0.3529763220658168,0.34438542103769604,0.3115187625914669,0.2659771429916193,0.24116701924204734,0.24080573651428025
394347,9,"Atlanta, GA",msa,GA,0.609217016283421,0.5705478373282192,0.5383817795714182,0.5240149246852644,0.5262150526941145,0.5464861411855556,0.5615944845308105,0.5842952244019556,0.5966955127762106,0.6086437289211314,0.6192552003074266,0.619335155556207,0.6128163345809952,0.5902025648688877,0.571549167192083,0.559587072606304,0.5574668524691185,0.5674175547930843,0.5779852763410703,0.5931593331941505,0.6039416470787656,0.6162385172529191,0.6288626461149415,0.6262040948884545,0.608920962093329,0.5671845753359044,0.5389049428600169,0.5272261458928087,0.5260858355545077,0.520568191309461,0.5020825260031553,0.482516297862585,0.4648018442603144,0.4520938227045695,0.45394288811866074,0.4425025735913155,0.41277498168391474,0.35751866433450125,0.3078742570671005,0.273635286958305,0.2567250145491432,0.2609322063881525,0.27649342406492033,0.300164767818735,0.3077808553636892,0.31436545995274673,0.3178007723938834,0.3190766400699538,0.301532255484461,0.26951164416540524,0.24084897258077367,0.23296473266044201,0.2543890485922345
